"fp","target","rank","repeat"
"rf_rdk7","10927","1","34"
"rf_rdk7","10927","1","35"
"rf_rdk7","10927","1","36"
"rf_rdk7","10927","1","37"
"rf_rdk7","10927","1","38"
"rf_rdk7","10927","1","39"
"rf_rdk7","10927","1","40"
"rf_rdk7","10927","1","41"
"rf_rdk7","10927","1","42"
"rf_rdk7","10927","1","43"
"rf_rdk7","10927","1","44"
"rf_rdk7","10927","1","45"
"rf_rdk7","10927","1","46"
"rf_rdk7","10927","1","47"
"rf_rdk7","10927","1","48"
"rf_rdk7","10927","1","49"
"rf_rdk7","10927","1","50"
"rf_rdk7","11085","1","1"
"rf_rdk7","11085","1","2"
"rf_rdk7","11085","1","3"
"rf_rdk7","11085","1","4"
"rf_rdk7","11085","1","5"
"rf_rdk7","11085","1","6"
"rf_rdk7","11085","1","7"
"rf_rdk7","11085","1","8"
"rf_rdk7","11085","1","9"
"rf_rdk7","11085","1","10"
"rf_rdk7","11085","1","11"
"rf_rdk7","11085","1","12"
"rf_rdk7","11085","1","13"
"rf_rdk7","11085","1","14"
"rf_rdk7","11085","1","15"
"rf_rdk7","11085","1","16"
"rf_rdk7","11085","1","17"
"rf_rdk7","11085","1","18"
"rf_rdk7","11085","1","19"
"rf_rdk7","11085","1","20"
"rf_rdk7","11085","1","21"
"rf_rdk7","11085","1","22"
"rf_rdk7","11085","1","23"
"rf_rdk7","11085","1","24"
"rf_rdk7","11085","1","25"
"rf_rdk7","11085","1","26"
"rf_rdk7","11085","1","27"
"rf_rdk7","11085","1","28"
"rf_rdk7","11085","1","29"
"rf_rdk7","11085","1","30"
"rf_rdk7","11085","1","31"
"rf_rdk7","11085","1","32"
"rf_rdk7","11085","1","33"
"rf_rdk7","11085","1","34"
"rf_rdk7","11085","1","35"
"rf_rdk7","11085","1","36"
"rf_rdk7","11085","1","37"
"rf_rdk7","11085","1","38"
"rf_rdk7","11085","1","39"
"rf_rdk7","11085","1","40"
"rf_rdk7","11085","1","41"
"rf_rdk7","11085","1","42"
"rf_rdk7","11085","1","43"
"rf_rdk7","11085","1","44"
"rf_rdk7","11085","1","45"
"rf_rdk7","11085","1","46"
"rf_rdk7","11085","1","47"
"rf_rdk7","11085","1","48"
"rf_rdk7","11085","1","49"
"rf_rdk7","11085","1","50"
"rf_rdk7","11442","1","1"
"rf_rdk7","11442","1","2"
"rf_rdk7","11442","1","3"
"rf_rdk7","11442","1","4"
"rf_rdk7","11442","1","5"
"rf_rdk7","11442","1","6"
"rf_rdk7","11442","1","7"
"rf_rdk7","11442","1","8"
"rf_rdk7","11442","1","9"
"rf_rdk7","11442","1","10"
"rf_rdk7","11442","1","11"
"rf_rdk7","11442","1","12"
"rf_rdk7","11442","1","13"
"rf_rdk7","11442","1","14"
"rf_rdk7","11442","1","15"
"rf_rdk7","11442","1","16"
"rf_rdk7","11442","1","17"
"rf_rdk7","11442","1","18"
"rf_rdk7","11442","1","19"
"rf_rdk7","11442","1","20"
"rf_rdk7","11442","1","21"
"rf_rdk7","11442","1","22"
"rf_rdk7","11442","1","23"
"rf_rdk7","11442","1","24"
"rf_rdk7","11442","1","25"
"rf_rdk7","11442","1","26"
"rf_rdk7","11442","1","27"
"rf_rdk7","11442","1","28"
"rf_rdk7","11442","1","29"
"rf_rdk7","11442","1","30"
"rf_rdk7","11442","1","31"
"rf_rdk7","11442","1","32"
"rf_rdk7","11442","1","33"
"rf_rdk7","11442","1","34"
"rf_rdk7","11442","1","35"
"rf_rdk7","11442","1","36"
"rf_rdk7","11442","1","37"
"rf_rdk7","11442","1","38"
"rf_rdk7","11442","1","39"
"rf_rdk7","11442","1","40"
"rf_rdk7","11442","1","41"
"rf_rdk7","11442","1","42"
"rf_rdk7","11442","1","43"
"rf_rdk7","11442","1","44"
"rf_rdk7","11442","1","45"
"rf_rdk7","11442","1","46"
"rf_rdk7","11442","1","47"
"rf_rdk7","11442","1","48"
"rf_rdk7","11442","1","49"
"rf_rdk7","11442","1","50"
"rf_rdk7","11279","1","1"
"rf_rdk7","11279","1","2"
"rf_rdk7","11279","1","3"
"rf_rdk7","11279","1","4"
"rf_rdk7","11279","1","5"
"rf_rdk7","11279","1","6"
"rf_rdk7","11279","1","7"
"rf_rdk7","11279","1","8"
"rf_rdk7","11279","1","9"
"rf_rdk7","11279","1","10"
"rf_rdk7","11279","1","11"
"rf_rdk7","11279","1","12"
"rf_rdk7","11279","1","13"
"rf_rdk7","11279","1","14"
"rf_rdk7","11279","1","15"
"rf_rdk7","11279","1","16"
"rf_rdk7","11279","1","17"
"rf_rdk7","11279","1","18"
"rf_rdk7","11279","1","19"
"rf_rdk7","11279","1","20"
"rf_rdk7","11279","1","21"
"rf_rdk7","11279","1","22"
"rf_rdk7","11279","1","23"
"rf_rdk7","11279","1","24"
"rf_rdk7","11279","1","25"
"rf_rdk7","11279","1","26"
"rf_rdk7","11279","1","27"
"rf_rdk7","11279","1","28"
"rf_rdk7","11279","1","29"
"rf_rdk7","11279","1","30"
"rf_rdk7","11279","1","31"
"rf_rdk7","11279","1","32"
"rf_rdk7","11279","1","33"
"rf_rdk7","11279","1","34"
"rf_rdk7","11279","1","35"
"rf_rdk7","11279","1","36"
"rf_rdk7","11279","1","37"
"rf_rdk7","11279","1","38"
"rf_rdk7","11279","1","39"
"rf_rdk7","11279","1","40"
"rf_rdk7","11279","1","41"
"rf_rdk7","11279","1","42"
"rf_rdk7","11279","1","43"
"rf_rdk7","11279","1","44"
"rf_rdk7","11279","1","45"
"rf_rdk7","11279","1","46"
"rf_rdk7","11279","1","47"
"rf_rdk7","11279","1","48"
"rf_rdk7","11279","1","49"
"rf_rdk7","11279","1","50"
"rf_rdk7","11488","1","1"
"rf_rdk7","11488","1","2"
"rf_rdk7","11488","1","3"
"rf_rdk7","11488","1","4"
"rf_rdk7","11488","1","5"
"rf_rdk7","11488","1","6"
"rf_rdk7","11488","1","7"
"rf_rdk7","11488","1","8"
"rf_rdk7","11488","1","9"
"rf_rdk7","11488","1","10"
"rf_rdk7","11488","1","11"
"rf_rdk7","11488","1","12"
"rf_rdk7","11488","1","13"
"rf_rdk7","11488","1","14"
"rf_rdk7","11488","1","15"
"rf_rdk7","11488","1","16"
"rf_rdk7","11488","1","17"
"rf_rdk7","11488","1","18"
"rf_rdk7","11488","1","19"
"rf_rdk7","11488","1","20"
"rf_rdk7","11488","1","21"
"rf_rdk7","11488","1","22"
"rf_rdk7","11488","1","23"
"rf_rdk7","11488","1","24"
"rf_rdk7","11488","1","25"
"rf_rdk7","11488","1","26"
"rf_rdk7","11488","1","27"
"rf_rdk7","11488","1","28"
"rf_rdk7","11488","1","29"
"rf_rdk7","11488","1","30"
"rf_rdk7","11488","1","31"
"rf_rdk7","11488","1","32"
"rf_rdk7","11488","1","33"
"rf_rdk7","11488","1","34"
"rf_rdk7","11488","1","35"
"rf_rdk7","11488","1","36"
"rf_rdk7","11488","1","37"
"rf_rdk7","11488","1","38"
"rf_rdk7","11488","1","39"
"rf_rdk7","11488","1","40"
"rf_rdk7","11488","1","41"
"rf_rdk7","11488","1","42"
"rf_rdk7","11488","1","43"
"rf_rdk7","11488","1","44"
"rf_rdk7","11488","1","45"
"rf_rdk7","11488","1","46"
"rf_rdk7","11488","1","47"
"rf_rdk7","11488","1","48"
"rf_rdk7","11488","1","49"
"rf_rdk7","11488","1","50"
"rf_rdk7","12840","1","1"
"rf_rdk7","12840","1","2"
"rf_rdk7","12840","1","3"
"rf_rdk7","12840","1","4"
"rf_rdk7","12840","1","5"
"rf_rdk7","12840","1","6"
"rf_rdk7","12840","1","7"
"rf_rdk7","12840","1","8"
"rf_rdk7","12840","1","9"
"rf_rdk7","12840","1","10"
"rf_rdk7","12840","1","11"
"rf_rdk7","12840","1","12"
"rf_rdk7","12840","1","13"
"rf_rdk7","12840","1","14"
"rf_rdk7","12840","1","15"
"rf_rdk7","12840","1","16"
"rf_rdk7","12840","1","17"
"rf_rdk7","12840","1","18"
"rf_rdk7","12840","1","19"
"rf_rdk7","12840","1","20"
"rf_rdk7","12840","1","21"
"rf_rdk7","12840","1","22"
"rf_rdk7","12840","1","23"
"rf_rdk7","12840","1","24"
"rf_rdk7","12840","1","25"
"rf_rdk7","12840","1","26"
"rf_rdk7","12840","1","27"
"rf_rdk7","12840","1","28"
"rf_rdk7","12840","1","29"
"rf_rdk7","12840","1","30"
"rf_rdk7","12840","1","31"
"rf_rdk7","12840","1","32"
"rf_rdk7","12840","1","33"
"rf_rdk7","12840","1","34"
"rf_rdk7","12840","1","35"
"rf_rdk7","12840","1","36"
"rf_rdk7","12840","1","37"
"rf_rdk7","12840","1","38"
"rf_rdk7","12840","1","39"
"rf_rdk7","12840","1","40"
"rf_rdk7","12840","1","41"
"rf_rdk7","12840","1","42"
"rf_rdk7","12840","1","43"
"rf_rdk7","12840","1","44"
"rf_rdk7","12840","1","45"
"rf_rdk7","12840","1","46"
"rf_rdk7","12840","1","47"
"rf_rdk7","12840","1","48"
"rf_rdk7","12840","1","49"
"rf_rdk7","12840","1","50"
